"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000095753",22.6293149927279,-9.78639643043813,2.50219373435106,-3.91112658308059,9.1866606156794e-05,0.000429918730692473
"ENSMUSG00000035021",3174.62283980855,-1.10446658768611,0.282553734834013,-3.90887272587259,9.27277974399316e-05,0.000433681654426486
"ENSMUSG00000055612",1515.29146972528,1.08056136362582,0.276483383885573,3.90823256153806,9.2973788993907e-05,0.000434698263442571
"ENSMUSG00000006731",729.046053183652,-1.23803500081154,0.316840541421379,-3.90743872377441,9.32796876043197e-05,0.000435994255450662
"ENSMUSG00000097493",87.6051603144335,3.91956047327501,1.00313222464574,3.90732186343552,9.33247989188751e-05,0.000436070891194473
"ENSMUSG00000090115",500.019480585836,-1.4903271653106,0.381452473448486,-3.90697994913346,9.34569056309053e-05,0.000436553850787735
"ENSMUSG00000046603",73.8215299547828,4.07620740324682,1.04350436107226,3.90626772183136,9.37326588788872e-05,0.000437707305576501
"ENSMUSG00000065226",156.441727276627,6.37439598679686,1.63187746247925,3.90617318601392,9.37693180487378e-05,0.000437743886839266
"ENSMUSG00000049327",1678.09060366513,-1.32710067426511,0.339957567615489,-3.90372446647851,9.47236154333219e-05,0.000442062945289006
"ENSMUSG00000003402",590.98388698748,1.44956262368282,0.371462060271761,3.9023167604851,9.52763604755218e-05,0.000444505932467365
"ENSMUSG00000025047",502.493633052567,1.45358064885457,0.372540297954597,3.90180782276534,9.5476946793367e-05,0.000445304949018449
"ENSMUSG00000081520",26.0728684630197,-8.46253375079661,2.16892534547643,-3.90171739587363,9.55126282060202e-05,0.000445334593778515
"ENSMUSG00000091050",104.803830750559,3.58944792710184,0.920480798961119,3.89953590683586,9.63772442908143e-05,0.000449228002394201
"ENSMUSG00000031711",565.133406621101,1.55600296432119,0.399051932298616,3.89924929158547,9.64913897255863e-05,0.000449622044913395
"ENSMUSG00000025880",174.87112963864,3.7205389216253,0.954225200648094,3.89901557734838,9.65845616324725e-05,0.00044991814507691
"ENSMUSG00000092268",19.0672573442319,-9.54183558608308,2.44736868228375,-3.89881412439223,9.66649405023409e-05,0.000450154488337488
"ENSMUSG00000095930",47.2987092361003,7.25000023722342,1.85984338589446,3.89817782089037,9.69192378888568e-05,0.00045120035149607
"ENSMUSG00000087779",18.2290714811337,-9.48618444296355,2.43475035494074,-3.89616308042162,9.77285974192698e-05,0.000454828832488211
"ENSMUSG00000090213",442.082134882706,-1.42866492066401,0.366692258180048,-3.89608694700757,9.77593064299135e-05,0.000454832361349469
"ENSMUSG00000077714",356.436296015816,3.06697776702613,0.787335545078659,3.89538842263208,9.80414872961791e-05,0.000456005521004526
"ENSMUSG00000038642",1316.05041668849,-1.58182616476691,0.406139768205821,-3.89478275361914,9.82867799313725e-05,0.000457006442142628
"ENSMUSG00000051695",1512.65905591391,-1.26055220888226,0.323691104640654,-3.89430599361593,9.84802725466538e-05,0.000457765968440002
"ENSMUSG00000003134",521.195004239259,-1.63682658063426,0.420341959707502,-3.89403566033059,9.85901467760524e-05,0.000458136465404263
"ENSMUSG00000020482",474.107510550409,1.87847797380235,0.482452068989786,3.89360538495715,9.87652665760916e-05,0.000458809831209705
"ENSMUSG00000036667",48.2590180667581,7.27864443644329,1.86980623003531,3.89272659354967,9.91238427922581e-05,0.000460334763499459
"ENSMUSG00000081051",639.179052881833,-2.48572108346113,0.639063485948914,-3.88963090227288,0.000100396802646651,0.000466103896359534
"ENSMUSG00000030201",1343.0101836581,2.02492307324237,0.520730409520381,3.88862074543991,0.000100815511395452,0.000467904754294419
"ENSMUSG00000039579",31.5460980779976,-6.96786446673585,1.79244944390332,-3.8873422569522,0.000101347806796882,0.000470231528877925
"ENSMUSG00000093598",109.027182743251,-6.05786055473987,1.55867408423856,-3.88654730068169,0.0001016801212101,0.000471629297708181
"ENSMUSG00000004562",157.049279508055,4.4574482938407,1.14695947327314,3.88631716962085,0.000101776514363341,0.000471932258663114
"ENSMUSG00000035164",211.043181082351,3.08095896854903,0.792881678010065,3.88577394836701,0.000102004391306214,0.000472700239968315
"ENSMUSG00000098265",49.2255468858026,7.30713204435912,1.88047949480406,3.88578129383989,0.000102001306730071,0.000472700239968315
"ENSMUSG00000096687",69.6891407442003,6.38560078084575,1.64341314125013,3.88557242276174,0.000102089052077403,0.000472948244309773
"ENSMUSG00000043015",266.546803039533,2.13831987271022,0.550440521087686,3.88474283921692,0.000102438258509502,0.000474421285064136
"ENSMUSG00000000605",540.495212745081,1.44293778639995,0.371607734186976,3.88295951255398,0.00010319275575335,0.000477769874655601
"ENSMUSG00000004040",1152.30453805302,1.01140240719672,0.260479116060316,3.88285411319702,0.000103237512303645,0.0004778314117169
"ENSMUSG00000020978",1198.39426626784,-1.21938073388496,0.314186399079929,-3.88107422044945,0.000103996094586997,0.000481195823399799
"ENSMUSG00000030037",129.404883741826,-2.82620384874951,0.728401911477071,-3.88000608485288,0.000104453851658133,0.000483166674163999
"ENSMUSG00000094872",113.976197789285,-5.96865618633863,1.53899398641042,-3.87828428118814,0.000105195748086321,0.0004864502528742
"ENSMUSG00000094614",1022.81386290396,2.00207434612166,0.516257103682644,3.87805675087114,0.00010529415825825,0.000486757104203891
"ENSMUSG00000036863",241.3705145591,2.53481265227698,0.653651078708194,3.87792927273449,0.000105349332373059,0.00048686395660903
"ENSMUSG00000022659",48.7054045954893,7.29182847909478,1.88041717313571,3.87777168985072,0.000105417573903433,0.000487031115697453
"ENSMUSG00000044814",19.8528823886329,-9.61395207404413,2.47969561843604,-3.87706942842755,0.000105722196874314,0.000488289927534468
"ENSMUSG00000022305",139.965829935319,2.56656182648922,0.662015963398406,3.87688812413824,0.000105800976822969,0.000488505209496385
"ENSMUSG00000040706",17.9671964663334,-9.45975789798357,2.44042229214176,-3.87627908843659,0.000106066019485649,0.00048943134971409
"ENSMUSG00000103199",17.9671964663334,-9.45975789798357,2.44042229214176,-3.87627908843659,0.000106066019485649,0.00048943134971409
"ENSMUSG00000058587",1287.906285871,1.04343111899073,0.26935116168282,3.87386901349043,0.000107121003604198,0.000494149319785345
"ENSMUSG00000041638",929.089177863625,1.09624818614047,0.283001145342629,3.87365282502036,0.000107216120127182,0.000494437898649068
"ENSMUSG00000041781",1457.57742092354,1.26256411355002,0.326004037539745,3.87284808825748,0.000107570881358567,0.0004959233164272
"ENSMUSG00000022223",118.676956413005,-2.5044309159694,0.646808982400112,-3.87197918414215,0.000107955173658892,0.000497543935412422
"ENSMUSG00000052353",18.8576334552336,-9.53841556741778,2.46446896012064,-3.87037358626373,0.000108668695895581,0.000500376839257213
"ENSMUSG00000100775",18.8576334552336,-9.53841556741778,2.46446896012064,-3.87037358626373,0.000108668695895581,0.000500376839257213
"ENSMUSG00000038482",1534.56178498969,-1.19580909036459,0.309031974459004,-3.86953192289567,0.000109044503496006,0.000501955086417203
"ENSMUSG00000040220",74.6731765990554,5.34021631348654,1.38055773890453,3.86815861662113,0.000109660326513987,0.000504636884376184
"ENSMUSG00000034485",68.9089273087304,6.36941105238668,1.64666763285373,3.86806112254012,0.000109704169669539,0.00050468570754366
"ENSMUSG00000004896",128.898632545035,2.66829250762607,0.690095154098882,3.86655737513517,0.000110382504061448,0.000507652545934933
"ENSMUSG00000021876",155.631604302124,-3.08253167637397,0.797592841748439,-3.86479355759589,0.000111183197478529,0.0005111801504417
"ENSMUSG00000025151",383.740574091071,2.99627770366409,0.775337407658332,3.86448231965672,0.000111325052914378,0.000511677437517479
"ENSMUSG00000048264",121.192009039228,3.47921272208985,0.90034409541863,3.86431447686913,0.000111401622826355,0.000511874446063851
"ENSMUSG00000028111",27.6054048132771,-10.0895105142164,2.61131046000395,-3.86377287141918,0.000111649042288357,0.000512856127099512
"ENSMUSG00000057497",263.422501501261,2.63830760267757,0.682955006703019,3.86307674265991,0.000111967813369075,0.000514164866592918
"ENSMUSG00000072244",71.6672478770214,4.03067619925582,1.04370847599339,3.86187933888288,0.000112518137494157,0.000516535802897905
"ENSMUSG00000047841",84.9607527627139,-6.90317716246701,1.78772341657552,-3.86143465955735,0.000112723160061308,0.000517320613082813
"ENSMUSG00000027424",236.853899514474,2.64437038298731,0.684834734281498,3.86132631803741,0.000112773165048936,0.000517393741520587
"ENSMUSG00000040296",972.750422753648,1.11414411417231,0.28854830079441,3.86120490436066,0.000112829228348721,0.00051749461241428
"ENSMUSG00000018428",205.496370463897,2.30254930523885,0.596425701972249,3.86058028288322,0.000113118065827517,0.00051866272574175
"ENSMUSG00000038072",189.758384689034,2.17723227589015,0.564060530308606,3.85992665485556,0.000113421063212921,0.000519738161119921
"ENSMUSG00000021124",331.713067733531,2.56874014980307,0.6658230363037,3.85799230387607,0.000114322246892275,0.000523709695718276
"ENSMUSG00000019861",251.193332074695,1.96490304168153,0.509518970275452,3.85638839044458,0.000115074602085133,0.000526838380242637
"ENSMUSG00000086841",479.120526497594,1.82681355371161,0.473803225150829,3.85563765027151,0.000115428357467046,0.000528298684898903
"ENSMUSG00000032320",546.943805244474,1.40778354822603,0.365201538873555,3.85481274960743,0.000115818240438215,0.000529923410453369
"ENSMUSG00000085492",79.1036405508235,3.65303601746587,0.948101050942385,3.85300281424101,0.000116678048891598,0.00053369664170717
"ENSMUSG00000055839",337.546359672487,-1.72971401835811,0.449063522332198,-3.85182481394812,0.000117240887116429,0.00053610963919003
"ENSMUSG00000038736",327.00939267962,1.92838822770795,0.501212556212844,3.84744596639563,0.000119355589789539,0.000545615287942184
"ENSMUSG00000071793",464.977336030231,1.44435426153303,0.375460318096852,3.84688925011897,0.000119627010630242,0.000546691478612958
"ENSMUSG00000025656",46.6273319986056,7.22904765999847,1.87990412999372,3.84543421372377,0.000120339148337791,0.000549780477333843
"ENSMUSG00000056153",625.157770959837,1.28485728981037,0.33413398370357,3.84533556140833,0.000120387576096128,0.000549836309953624
"ENSMUSG00000041025",68.2696098594151,5.41201485918526,1.40798043627732,3.84381396199976,0.000121136850299912,0.000553092065139646
"ENSMUSG00000040584",45.9596353400543,7.20836869126997,1.87555610857986,3.84332340594599,0.000121379348309277,0.000554032697151995
"ENSMUSG00000029208",703.99920354152,1.76828890792402,0.460106369396034,3.84321762431847,0.000121431699603418,0.000554105105221608
"ENSMUSG00000024563",432.251019225724,1.719173268603,0.44737055604451,3.84283955520746,0.000121618979945498,0.000554792979709322
"ENSMUSG00000001440",4770.50183529279,1.10320524154677,0.287137220525858,3.84208372403403,0.000121994205214771,0.000556337537655108
"ENSMUSG00000035125",261.731316451506,2.41656475451729,0.629265167025474,3.84029639832179,0.000122885852808563,0.000560235533098419
"ENSMUSG00000017264",605.397303133506,1.27376655554789,0.331770748796441,3.83929734664288,0.000123386925405629,0.000562351095201045
"ENSMUSG00000063108",955.02992995737,1.10788284738403,0.288610305680191,3.83868082871466,0.000123697099253254,0.000563595604338407
"ENSMUSG00000097858",96.7182377246746,-2.80577932699423,0.731039057503829,-3.83807034411364,0.000124004961871275,0.000564828839525252
"ENSMUSG00000049866",351.919214826024,2.45017330357679,0.638540529825588,3.83714609978795,0.000124472425918187,0.000566732226641321
"ENSMUSG00000078193",2913.69756088803,1.16160141414706,0.302729255260732,3.83709665967569,0.000124497478471977,0.000566732226641321
"ENSMUSG00000034071",45.5107522469537,7.19430883772227,1.87559958266432,3.83573813100483,0.000125187741896261,0.000569703640526408
"ENSMUSG00000056904",45.7982856001738,7.20368678209988,1.87854414046315,3.83471786844671,0.000125708503779353,0.000571902138524043
"ENSMUSG00000026421",980.411348660446,1.07879296778344,0.281371884518925,3.83404677986184,0.000126052152999073,0.000573293799174579
"ENSMUSG00000031578",709.933263685189,1.3424934288399,0.350372820713015,3.83161406786034,0.000127305326905411,0.000578819968378913
"ENSMUSG00000047867",1865.95181351244,5.37360408962761,1.40257511942529,3.83124156075823,0.000127498251721869,0.000579523630843552
"ENSMUSG00000027076",176.419608370558,-2.25363651646404,0.588324252430871,-3.83060277925368,0.000127829724034623,0.000580856430038836
"ENSMUSG00000040760",1067.82243206575,1.3003505537436,0.339560390440191,3.82951189347463,0.000128397677955801,0.00058308825880287
"ENSMUSG00000078496",90.6226988373482,3.42008431648688,0.89308319857817,3.82952486613992,0.000128390909974297,0.00058308825880287
"ENSMUSG00000023927",1245.82837865224,1.31460176807062,0.343326659988782,3.8290116127701,0.000128658936532395,0.000584100032939001
"ENSMUSG00000092006",531.057365996435,-8.63953475702929,2.25697002751358,-3.82793508629229,0.00012922282439383,0.000586484701507684
"ENSMUSG00000030109",22.0394667571726,-8.22040442637003,2.14762067427108,-3.827679871428,0.000129356847833988,0.000586917565344173
"ENSMUSG00000024679",53.6476013432835,-4.28168266181327,1.11915888930599,-3.82580409513471,0.000130345919408037,0.000590875561829984
"ENSMUSG00000099583",726.54688930813,-1.23731722549523,0.323434273955494,-3.82556001367218,0.000130475143029317,0.000591284846924265
"ENSMUSG00000047694",575.481541794791,1.6464958435026,0.430479451918093,3.82479543719518,0.000130880713237553,0.000592945856570849
"ENSMUSG00000101258",22.5243482017811,-9.79707866457595,2.56217126923549,-3.82374073982152,0.000131442128307235,0.000595311709058657
"ENSMUSG00000022194",643.694735327902,1.26564499191009,0.331008922411574,3.82359781328311,0.000131518382419894,0.000595479473890431
"ENSMUSG00000029207",45.2069269577216,7.18461146893181,1.8791668053557,3.82329628666033,0.000131679389544999,0.00059603076293006
"ENSMUSG00000034023",844.957382791941,-1.22039304353295,0.319226249852706,-3.82297208984554,0.000131852709139919,0.000596637437723128
"ENSMUSG00000018974",489.97494012456,1.68806499403652,0.441716110576316,3.82160612578532,0.000132585333940146,0.000599773869888308
"ENSMUSG00000035781",780.339600217717,-1.18439167642472,0.310013057920621,-3.82045738450148,0.000133204420389946,0.000602394975593127
"ENSMUSG00000042510",73.3384120510902,-5.99031233186301,1.56801461028782,-3.82031665557214,0.00013328044985773,0.000602559366341022
"ENSMUSG00000026585",207.350855522827,3.05182943234827,0.798961916992859,3.81974330370436,0.000133590628748486,0.000603610312586455
"ENSMUSG00000022488",2480.40964569319,1.0075275922798,0.263791678971133,3.81940626864905,0.000133773279371408,0.000604068100069642
"ENSMUSG00000035863",236.696269200439,-1.98293605860572,0.519302491682681,-3.81846051263969,0.000134287073639692,0.000606207937066694
"ENSMUSG00000005465",124.488160356435,2.75793236076181,0.722419473226415,3.81763291684891,0.000134738200603296,0.000608063689260521
"ENSMUSG00000028180",1598.73827809028,1.25408326825976,0.328548884653896,3.81703705852132,0.000135063889902324,0.00060935241594079
"ENSMUSG00000036381",249.21354437417,2.83738442410054,0.743388359873532,3.81682654350849,0.000135179132186955,0.000609510184498546
"ENSMUSG00000044017",45.1131129910367,7.18188936487692,1.88163829730901,3.81682780114965,0.000135178443441171,0.000609510184498546
"ENSMUSG00000046711",1121.06856457503,-1.04378738050025,0.273524659419627,-3.81606317585769,0.000135597800226057,0.000611216442336864
"ENSMUSG00000065287",132.302716880373,6.13341027252175,1.60747135553175,3.81556427205685,0.000135872083158088,0.000612271054848288
"ENSMUSG00000027455",469.209791686774,2.32778019406793,0.610293782711681,3.81419614619872,0.000136626923737514,0.000615489903256568
"ENSMUSG00000045435",221.118619424069,-2.59967644410237,0.681669975249678,-3.81368776459631,0.000136908420178386,0.000616575109379885
"ENSMUSG00000021311",750.129108595031,1.36239945945401,0.357275913224292,3.8132978155701,0.000137124709380468,0.000617366094471326
"ENSMUSG00000087319",17.2338225477344,-9.40262891747036,2.46582384559337,-3.81317949141974,0.000137190402705015,0.000617478795340353
"ENSMUSG00000029103",530.66796249254,1.3214782144469,0.346616508503732,3.81250800820606,0.00013756377068238,0.000618975828617072
"ENSMUSG00000034543",558.098059097785,1.66615590581899,0.437090489955484,3.81192440491826,0.000137889051663429,0.000620255669004986
"ENSMUSG00000041220",523.702301056009,1.4220708638779,0.373082725859982,3.81167704990879,0.000138027137591436,0.00062036142235418
"ENSMUSG00000042417",82.089544131033,-3.65309202264504,0.958380464523068,-3.81173464805856,0.000137994971796021,0.00062036142235418
