"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000038943",38852.863819783,-4.50640960300736,0.190299128965008,4.25621630091347e-125,9.75612404152032e-123
"ENSMUSG00000036698",28022.8344777144,-4.66846405175916,0.197798633928726,1.42754463522727e-124,3.22480264192572e-122
"ENSMUSG00000027778",14260.3325185763,-4.05855534328056,0.172209027509338,7.03846267868279e-124,1.56726453960898e-121
"ENSMUSG00000004880",48269.7788073863,-3.87798672533852,0.164896490181836,2.23406842423807e-123,4.90456683501392e-121
"ENSMUSG00000020235",7899.12994681638,-5.26702988513698,0.227007186838282,2.72900309940742e-120,5.90791268200882e-118
"ENSMUSG00000064354",33699.5197915872,-6.33771135198117,0.274597133624552,5.45622257517132e-119,1.16501563396158e-116
"ENSMUSG00000047139",142542.409090048,-4.91716221569827,0.213519806931168,1.70456072370786e-118,3.59040378384249e-116
"ENSMUSG00000039652",2227.94891782292,-7.58762498174514,0.331022593269148,2.3957347890858e-117,4.97897575433072e-115
"ENSMUSG00000032411",24472.4599882635,-4.04816872342769,0.179163694716116,3.851867091915e-114,7.89987531074725e-112
"ENSMUSG00000090523",13201.3753412794,-4.72501238404191,0.209373958416199,6.86953685050004e-114,1.39059053102265e-111
"ENSMUSG00000026203",3718.65432381755,-5.49955169455052,0.246536672635671,3.16592296375626e-111,6.32656938923959e-109
"ENSMUSG00000021360",4692.40520274607,5.51590113149854,0.248732353827575,7.88575772621123e-110,1.55588994529689e-107
"ENSMUSG00000026358",11766.0384173195,5.24227067569925,0.237416917591939,5.66666836089927e-109,1.10407949676671e-106
"ENSMUSG00000022105",18603.7684978041,-5.388389920582,0.245068635121934,2.32501537541345e-108,4.4740758835271e-106
"ENSMUSG00000021939",17626.7503190465,-3.76427984707669,0.17114126090125,2.79535199062937e-108,5.31355505828536e-106
"ENSMUSG00000061436",9362.22116816315,-4.55514975373386,0.207362303315276,4.03946201952883e-108,7.58591499980674e-106
"ENSMUSG00000064339",2444071.41639848,-5.16077019611091,0.235166704111923,6.64010154199299e-108,1.2321340801791e-105
"ENSMUSG00000038267",4601.42572898029,-6.04678140468151,0.276004482261449,2.37726435056378e-107,4.3593434626162e-105
"ENSMUSG00000020641",14849.9703087285,-6.06302904606663,0.278760458431916,3.75350348998891e-106,6.8030068486578e-104
"ENSMUSG00000068855",34165.316342643,-3.79887670202512,0.175467824620207,5.72249884577932e-105,1.02524815527773e-102
"ENSMUSG00000079557",8332.78300750937,-5.49788519663687,0.255048358316048,2.43962543600959e-104,4.32118655353199e-102
"ENSMUSG00000027346",11871.809706958,-3.88955295613118,0.180359615381251,3.20081517175762e-104,5.60574225642539e-102
"ENSMUSG00000042599",19780.7733559447,-3.701425506122,0.171805349148293,5.34984269354322e-104,9.26533311825092e-102
"ENSMUSG00000026708",4113.65443779972,-5.19848733972351,0.241809561385273,1.45870796421069e-103,2.49855835584088e-101
"ENSMUSG00000030539",4481.53688485591,-4.50167736899692,0.210292796719679,9.107547448618e-103,1.54303632697401e-100
"ENSMUSG00000059495",18349.8292360881,-4.51051125709586,0.211144699022468,2.34316428568289e-102,3.92719373343432e-100
"ENSMUSG00000028906",41855.5263338082,-4.7894654861757,0.224374946283686,3.14107586671616e-102,5.20850526962817e-100
"ENSMUSG00000026028",34018.6364575704,-5.10127238913261,0.239035279227557,3.46948518678136e-102,5.69251216909064e-100
"ENSMUSG00000023328",5592.2081587932,-8.16203154732762,0.383072554675059,4.05712652989766e-101,6.58733658557446e-99
"ENSMUSG00000020300",19011.9553276693,-5.56012846614135,0.2619564020663,4.19394768194782e-101,6.73928479572378e-99
"ENSMUSG00000031822",8464.33935065686,-3.92092176460927,0.186648155190264,4.66457579438812e-99,7.41905539868649e-97
"ENSMUSG00000078851",37115.1461013523,-4.40856937967008,0.210079841661509,7.05666827960601e-99,1.1110332169113e-96
"ENSMUSG00000061991",22063.1254197571,-4.01842534800872,0.192759466649587,1.27664143629462e-97,1.98990100675243e-95
"ENSMUSG00000024169",10079.2874858085,-3.7696749089136,0.18142495213225,5.98748313502756e-97,9.24028709165095e-95
"ENSMUSG00000070733",16719.3632519443,-3.59058044539507,0.172823062872814,6.25281779927394e-97,9.55516382718459e-95
"ENSMUSG00000030677",7686.88247308922,-3.80201515080941,0.183044439493914,6.74960771560305e-97,1.02141879090393e-94
"ENSMUSG00000071226",3739.7128261303,-7.99364053948848,0.384760418842149,1.98137646771876e-96,2.96958798099348e-94
"ENSMUSG00000056656",6600.37480205298,-8.50203267517893,0.409663446358793,4.43288284768693e-96,6.58050904256154e-94
"ENSMUSG00000030956",9119.54700258478,-4.63807348074883,0.224368168186008,4.93725852254596e-96,7.26009892367207e-94
"ENSMUSG00000031024",2167.79278419281,-6.14974889825256,0.297914883625849,6.18873506235613e-96,9.01530966513504e-94
"ENSMUSG00000027333",5078.2243208264,-4.70083663505977,0.227982726686996,1.0938603456943e-95,1.57870381558676e-93
"ENSMUSG00000033174",3040.83451890044,-7.53109702933123,0.366867447444658,1.40611323506872e-95,2.01074192614827e-93
"ENSMUSG00000022797",99875.4846704497,-5.95668902652242,0.29083112159951,2.54401751738396e-94,3.60487282213308e-92
"ENSMUSG00000015880",15926.5436250583,-3.68902295210142,0.180475300208635,6.57274987598366e-94,9.22968038891508e-92
"ENSMUSG00000072082",8157.25597098669,-4.67208065472701,0.229348639429941,2.51780761385541e-93,3.50402386403253e-91
"ENSMUSG00000035024",13559.4477455097,-3.58491727308898,0.176573381958273,2.87796006082887e-93,3.96980207682652e-91
"ENSMUSG00000027397",15343.8744680404,-3.71618551199369,0.182561611152741,3.74133167429283e-93,5.11545059712301e-91
"ENSMUSG00000021697",4424.63511787757,-4.50061264366549,0.221161499264185,3.95985217141045e-93,5.36714919963258e-91
"ENSMUSG00000041064",3229.95951648475,-4.7164621554675,0.232082325197767,6.9258536441255e-93,9.30631730611933e-91
"ENSMUSG00000051586",4917.51046472643,-5.3981760834713,0.265638181737515,7.45191976660501e-93,9.92761311128823e-91
"ENSMUSG00000032656",4178.43190774511,-6.35203935215578,0.315323236375271,1.02748228404904e-91,1.35723443741291e-89
"ENSMUSG00000051627",37820.9898350791,-5.0537697189468,0.25070824344991,1.53577621246672e-91,2.01160872468225e-89
"ENSMUSG00000025889",9514.01385563344,-7.69723473036892,0.381376337244261,1.88385131916719e-91,2.44696587598825e-89
"ENSMUSG00000029802",10275.4363002195,-3.91889092439668,0.19550971667425,2.02363670778087e-90,2.60681201356863e-88
"ENSMUSG00000046295",6047.97032585705,-5.8338548026816,0.292088150069306,4.65052414752427e-90,5.9416163842181e-88
"ENSMUSG00000042333",5154.85271392396,-5.39346327570041,0.270426891874917,1.0510939901368e-89,1.33198390441157e-87
"ENSMUSG00000101823",1757.5089684258,-7.16180700783637,0.358706636671651,2.89629776362899e-89,3.6406930033617e-87
"ENSMUSG00000024588",20251.3618268055,-6.15923758246,0.31026277958473,8.1878074504837e-89,1.02098683784552e-86
"ENSMUSG00000058290",5421.60738660779,-3.96790254102688,0.200509720304595,3.02109885929631e-88,3.73729110475013e-86
"ENSMUSG00000032590",6347.4631438617,-3.86443622048042,0.195688329740782,7.44479188656105e-88,9.13716308156119e-86
"ENSMUSG00000028332",44849.5379534422,-6.2878161251982,0.318907602832547,1.06049144162056e-87,1.29139688285466e-85
"ENSMUSG00000027074",13680.6340585139,-3.99315122191762,0.20264338080362,1.57664814693457e-87,1.90505540048598e-85
"ENSMUSG00000045973",11646.5340561503,-3.63945064233187,0.185582749991376,4.12889441122707e-87,4.95054439906126e-85
"ENSMUSG00000038822",12589.6428621246,-5.22276604138711,0.265944871330089,5.55600785730153e-87,6.61080110471442e-85
"ENSMUSG00000021250",12733.2824161779,4.91690183425291,0.251401692578285,1.11690716138509e-86,1.31888120640223e-84
"ENSMUSG00000019437",2464.68300807727,-5.43433335654705,0.277781308040616,2.08478615829175e-86,2.44327532701455e-84
"ENSMUSG00000025574",6290.87775396559,-4.38508267647403,0.22477524293378,7.1704586870757e-86,8.34074175786932e-84
"ENSMUSG00000034265",1824.41332379865,-6.25087711524047,0.320663545685054,1.66934392941262e-85,1.92741213538922e-83
"ENSMUSG00000045328",37596.7692580167,-4.16902292866348,0.214149973046555,1.68909916937383e-85,1.93588152595808e-83
"ENSMUSG00000023505",7576.92438314822,-4.22873926878491,0.217722242379678,4.14367964264174e-85,4.71441858320122e-83
"ENSMUSG00000040010",7321.06971385435,-4.45297450892309,0.230407301266465,2.7108975960834e-84,3.06193919059072e-82
"ENSMUSG00000070056",5632.39662053929,-5.74199623785364,0.297245961752675,3.50068339608373e-84,3.92555051041418e-82
"ENSMUSG00000023015",10122.1030107479,-3.7540796175701,0.195276185737061,2.11785450284781e-83,2.3412055415524e-81
"ENSMUSG00000025702",13542.1842935676,-5.22667850055696,0.271950295908519,2.11054110130696e-83,2.3412055415524e-81
"ENSMUSG00000032131",3303.86198185111,-7.74713748968063,0.405670382114505,3.22719906691401e-83,3.54241914478794e-81
"ENSMUSG00000024163",7703.82854309954,-3.84115883173987,0.201399242267756,3.76872362216865e-82,4.10790874816383e-80
"ENSMUSG00000020649",16521.7929222611,-4.57430527124758,0.239940918019555,4.06706925108301e-82,4.4023200289327e-80
"ENSMUSG00000028078",3472.38070271845,-4.22589254207509,0.222299449516641,1.22778457954789e-81,1.31982608561469e-79
"ENSMUSG00000029106",21866.7910061521,-3.43704966370075,0.180905591875364,1.70217337391378e-81,1.81724495747905e-79
"ENSMUSG00000003813",5431.79309584994,-4.38919387305542,0.231162662422702,1.89930250687315e-81,2.01390667854638e-79
"ENSMUSG00000054693",19989.9560274452,-3.28491781038113,0.17323633755434,3.53966464995749e-81,3.72788870938428e-79
"ENSMUSG00000018909",25830.6941630127,-3.73807772478994,0.197266227729342,3.7323795206779e-81,3.90446977106084e-79
"ENSMUSG00000034206",7660.71648736808,-3.57171132205807,0.188724345209605,7.09174225760707e-81,7.3692657712881e-79
"ENSMUSG00000079553",12435.6394361897,-5.09476056959572,0.26967850569683,1.03282564468386e-80,1.06613598170115e-78
"ENSMUSG00000039396",10273.4235679704,-4.34683211524876,0.230646604142578,1.83471288729675e-80,1.88142564304569e-78
"ENSMUSG00000025014",5494.12436389677,4.37964463248347,0.232653404041449,3.99235980665765e-80,4.06724917035116e-78
"ENSMUSG00000029613",15469.9840576494,-4.30689048480633,0.22921749554799,7.46338293709484e-80,7.55400972990242e-78
"ENSMUSG00000036777",25581.1425577882,-5.18418882437035,0.276108550421018,8.61781541602912e-80,8.66618637997716e-78
"ENSMUSG00000035248",21410.5102477521,-3.02694764625932,0.161232276450858,1.24524550194326e-79,1.24420779735831e-77
"ENSMUSG00000028438",3977.12354994826,-4.01179792696064,0.214487530707582,4.14851064167898e-79,4.11865193451275e-77
"ENSMUSG00000044258",3231.39367392041,5.83647692687705,0.313092974574736,4.74364739386765e-79,4.67969822330475e-77
"ENSMUSG00000020646",2787.60919950792,-4.69781040017877,0.251474268456369,5.00826508835587e-79,4.90967471271717e-77
"ENSMUSG00000027075",15362.3001067059,-5.81288920021577,0.311550390138652,8.16545019732393e-79,7.9546795141055e-77
"ENSMUSG00000007379",2468.20282455845,-6.00457804160989,0.321896284156533,1.37594542372846e-78,1.33210318755624e-76
"ENSMUSG00000052565",52818.4456980039,-4.81932990015053,0.259603025267001,4.3768250860935e-78,4.21120818623082e-76
"ENSMUSG00000063021",14532.96294017,-4.77092290888831,0.257114299504478,5.09549610910161e-78,4.87260723021882e-76
"ENSMUSG00000026039",6497.30279940753,-3.53921646822791,0.190723596300744,6.92851870415954e-78,6.58505006352041e-76
"ENSMUSG00000017146",13509.6416055562,-3.25167026867657,0.175941877246282,3.05635340745182e-77,2.88723518557282e-75
"ENSMUSG00000046404",4626.10135664846,-3.76869078466705,0.204583763552705,8.00927599298903e-77,7.52051716281446e-75
"ENSMUSG00000023952",10530.049208021,-4.58991611538953,0.24973501450862,1.32817552765936e-76,1.23965700297164e-74
"ENSMUSG00000054808",7536.60381350067,-3.36378644072034,0.183007754601041,1.86083500007152e-76,1.72647828250683e-74
"ENSMUSG00000027215",5859.41017274755,-3.70341426157245,0.201775007309257,2.65849638981781e-76,2.4519516703012e-74
"ENSMUSG00000062727",14042.0534296815,-3.2760465517693,0.178905006618683,6.89748294357554e-76,6.32418039067717e-74
"ENSMUSG00000021485",3022.07407681403,-6.06839381951731,0.333590197077673,2.19284794328303e-75,1.99882578315512e-73
"ENSMUSG00000027510",4441.98709218384,-3.92897406484851,0.215635378577447,3.12349083959954e-75,2.83057277423477e-73
"ENSMUSG00000028716",2928.05101633725,-4.59255067803088,0.252460112470038,4.11445379390606e-75,3.70705151939964e-73
"ENSMUSG00000022994",7693.46557510426,-4.23053627496687,0.232991202926622,9.6606711136857e-75,8.65407360051833e-73
"ENSMUSG00000002055",15122.5233357313,-4.29010469961881,0.237212947563231,3.4045525887427e-74,3.03238635432757e-72
"ENSMUSG00000023216",22570.1808929565,-9.20103698520408,0.512544555349219,6.40883586946369e-73,5.67582526689378e-71
"ENSMUSG00000054342",7952.38175197081,-3.67937071044049,0.205645306744601,1.2483542993266e-72,1.09932759681377e-70
"ENSMUSG00000102070",950750.493935292,-6.06936760796646,0.340078328392202,1.92228076002699e-72,1.68329158463712e-70
"ENSMUSG00000019838",19811.2268616561,-5.5841323114962,0.313424796868024,3.47335933052669e-72,3.02453921144801e-70
"ENSMUSG00000051378",5904.82033118065,-4.14893731489448,0.233010325195499,5.05081960362311e-72,4.37372917564852e-70
"ENSMUSG00000020541",5649.23681787987,-4.19729964586591,0.237844493360024,9.15191817646933e-71,7.88126787937168e-69
"ENSMUSG00000029190",13541.0617655673,-3.54629729613729,0.201404970442496,2.07055521423172e-70,1.77328264418845e-68
"ENSMUSG00000035246",2456.03225355797,-4.64216646504611,0.264053277154494,4.01769065947019e-70,3.42206253055529e-68
"ENSMUSG00000001156",7848.10256506444,-3.45352171040818,0.196580718568727,4.17285187336252e-70,3.51579687297846e-68
"ENSMUSG00000040466",4507.12938522545,-5.39979294920193,0.307440021099886,4.15196965217162e-70,3.51579687297846e-68
"ENSMUSG00000023175",19421.7027080108,-3.81454069324724,0.218337981276738,2.00215481710688e-69,1.67782726528199e-67
"ENSMUSG00000020334",2976.15068925883,-6.9663192258939,0.400630271823361,2.48636683601986e-69,2.0724598862589e-67
"ENSMUSG00000001517",3458.24241651987,-3.87645877312322,0.222310087656647,3.80645057795154e-69,3.15591197651759e-67
"ENSMUSG00000030979",5997.26652281202,-5.54146365284307,0.318671999924686,8.07524077928326e-69,6.65972370511577e-67
"ENSMUSG00000022678",8748.29591360646,-3.29607794017287,0.189400922704637,8.72594554744059e-69,7.15849017094508e-67
"ENSMUSG00000030207",5358.79567764779,-3.92080825245979,0.225504621936215,9.22392669957454e-69,7.52740028619206e-67
"ENSMUSG00000021221",2518.47542510197,-6.85350597226288,0.394033591514843,1.41585794599447e-68,1.14942592730291e-66
"ENSMUSG00000021182",11127.8574821935,-3.30692080129627,0.190555390291469,1.82511072995973e-68,1.4694813181641e-66
"ENSMUSG00000047534",12854.8542244773,-3.55850115559836,0.204764020664339,1.82895602568702e-68,1.4694813181641e-66
"ENSMUSG00000028717",11183.3368344327,-3.71108246315679,0.213958058173496,1.99731400172239e-68,1.5965196587101e-66
"ENSMUSG00000028175",8940.22256225297,-4.75923040975601,0.274985927802649,3.2890753889109e-68,2.61565398402827e-66
"ENSMUSG00000073542",5319.15564588849,-4.3650234093564,0.252675396045766,6.07454686409405e-68,4.80629248581898e-66
"ENSMUSG00000042351",1256.82746247722,-6.30264745743263,0.365901567213591,1.07476523579145e-67,8.46079077286939e-66
"ENSMUSG00000024892",1542.33308936471,-5.80555148996239,0.337190752053882,1.62001796915256e-67,1.26890553191864e-65
"ENSMUSG00000001918",10284.3581475129,-4.28167600209311,0.248895509418528,1.875384627159e-67,1.46158100917636e-65
"ENSMUSG00000027495",3312.13721416917,-5.02529945717897,0.292144056268311,2.09048821057316e-67,1.62111640488576e-65
"ENSMUSG00000064351",6912438.73907641,-5.88630814528863,0.343068576083609,3.50352643756691e-67,2.70343893972056e-65
"ENSMUSG00000048109",5603.698782482,-3.37246178502447,0.196634754152488,6.15682931735013e-67,4.72741372263726e-65
"ENSMUSG00000031785",6804.28734773523,4.14695206856743,0.242145473869426,8.85262608334383e-67,6.76401386083727e-65
"ENSMUSG00000032350",10047.6089348934,-3.52816414249389,0.206099554341826,1.03476189512159e-66,7.86772373622447e-65
"ENSMUSG00000035206",4435.05275601884,-4.36017232129402,0.254798956121122,1.04525525801609e-66,7.90892898383338e-65
"ENSMUSG00000061533",7468.54336536965,-3.15072658930797,0.184016901605439,1.09249483484768e-66,8.22643332887481e-65
"ENSMUSG00000007659",2195.31627273543,-4.36760887895567,0.255432368560572,1.241677926979e-66,9.30482396529888e-65
"ENSMUSG00000026571",7073.66552797795,-4.07535028038573,0.23852034790586,1.6319728221269e-66,1.21710815208095e-64
"ENSMUSG00000025762",3721.55404678576,-4.44000804068501,0.261194576974952,6.74586294293295e-66,5.0070364614998e-64
"ENSMUSG00000026622",5886.90114979058,-3.73736549020729,0.219856644869792,7.67542616813258e-66,5.66999372903709e-64
"ENSMUSG00000039298",12098.9381576387,-3.375042721129,0.19869473650093,8.92510059342965e-66,6.56205391272585e-64
"ENSMUSG00000103445",965.385528763205,-6.89661988718813,0.406564308894275,1.38062891198652e-65,1.01032219958375e-63
"ENSMUSG00000026712",2358.97239756943,-5.3617392313591,0.317001993643093,1.73674370192038e-65,1.26498243373051e-63
"ENSMUSG00000034311",12816.081730364,-3.61322016402081,0.213359436274986,2.37758803029366e-65,1.72369602921802e-63
"ENSMUSG00000043279",11281.2851755583,-3.03802210664824,0.179575028220216,3.72483339899297e-65,2.68791565694923e-63
"ENSMUSG00000020029",12923.3122377019,-3.98898883825579,0.236192079798782,4.70878604957244e-65,3.38229714998551e-63
"ENSMUSG00000028393",5595.1865888291,-4.81277597122044,0.285927284051139,1.11615213148395e-64,7.98048774011027e-63
"ENSMUSG00000005161",33918.2599071935,-3.61494974903694,0.215219993133158,1.49385359177807e-64,1.06322812488789e-62
"ENSMUSG00000022710",39828.2400218578,-3.10724020850049,0.185221648664968,4.02026848972353e-64,2.84836022496912e-62
"ENSMUSG00000026198",4878.66003362248,-5.98428794228684,0.357162023709208,4.36713139147499e-64,3.08011208139913e-62
"ENSMUSG00000073400",12882.8645254654,-8.68773730875571,0.518217540374491,5.08629083304089e-64,3.57117185651389e-62
"ENSMUSG00000041431",12087.1942862102,-3.59084923620112,0.214386488001252,5.38966857985283e-64,3.76720915489534e-62
"ENSMUSG00000042444",8883.90377515574,-3.35764873554007,0.200471338192047,6.2520503640721e-64,4.35047808146392e-62
"ENSMUSG00000041498",17554.01039319,-4.90463934162297,0.294244264017922,1.64838848699139e-63,1.1419302820771e-61
"ENSMUSG00000064358",121717.13032431,-5.3279230095378,0.320564847044535,2.12018757771896e-63,1.46227273335865e-61
"ENSMUSG00000003810",3569.67451685608,-3.90987267109292,0.234741108396698,2.50540810108988e-63,1.72034343928141e-61
"ENSMUSG00000037075",8085.1307857777,-3.18138931896453,0.191071434553321,3.26341921374843e-63,2.23100505634635e-61
"ENSMUSG00000040859",6776.51639356989,-3.49192088914324,0.210352537140087,6.6822032413504e-63,4.54827519314099e-61
"ENSMUSG00000029428",6406.85661419481,-4.70037713010453,0.283609869321167,8.80079563432397e-63,5.96426093705251e-61
"ENSMUSG00000030199",4488.82148256476,3.74312948086852,0.226269281668334,2.36755017314387e-62,1.59753266444993e-60
"ENSMUSG00000022280",6248.97420544657,-3.59564193394744,0.217728622239514,2.71592264109231e-62,1.82470199166835e-60
"ENSMUSG00000038733",19062.5348402683,-2.79983545628457,0.169733601402722,4.97902369072361e-62,3.33081726469137e-60
"ENSMUSG00000059336",10170.8324372021,-4.07596116598257,0.24772450543665,6.72181869826794e-62,4.4774781217907e-60
"ENSMUSG00000019189",7485.17095823404,-3.13943762203932,0.190824835853021,8.00295174557903e-62,5.30817058971661e-60
"ENSMUSG00000041570",13622.1911596452,-4.29108179435985,0.262006733062955,2.24272305716246e-61,1.48124255474539e-59
"ENSMUSG00000044792",7876.79576897755,-3.80079306675099,0.231997975639667,2.33721082856046e-61,1.53713523986379e-59
"ENSMUSG00000035365",3804.08894514771,-3.70199587060422,0.22613798908851,2.84592845182633e-61,1.86384398229483e-59
"ENSMUSG00000005686",2561.9654605949,-4.44850146365693,0.272467937322112,2.90699117500416e-61,1.89586909810836e-59
"ENSMUSG00000020520",4405.82468854896,-4.04582357809439,0.247363907945167,3.08693585722563e-61,2.00483621694066e-59
"ENSMUSG00000008393",7346.44892849382,-5.44990808418797,0.333807875883875,5.27711687498534e-61,3.41304650333596e-59
"ENSMUSG00000028995",10064.8024926245,-4.00414726556972,0.245384219046616,6.28649814836947e-61,4.04907630738161e-59
"ENSMUSG00000064341",281495.140302472,-5.11706976102758,0.315137454386947,8.97151056052688e-61,5.75468868752809e-59
"ENSMUSG00000019773",4946.95772026052,-3.66671155926943,0.224914850652834,9.76640477406688e-61,6.23889144317133e-59
"ENSMUSG00000037580",3207.74835536392,-5.00068720274122,0.307202005438315,1.27834929143922e-60,8.13291036965843e-59
"ENSMUSG00000036112",44164.4471149987,-4.14420784256308,0.255372499267724,2.99251839644001e-60,1.89611318070367e-58
"ENSMUSG00000039697",8278.84178263641,-3.13973640907944,0.193604961945332,3.39184677526072e-60,2.14043383344085e-58
"ENSMUSG00000037788",9811.66667908593,-4.26808602611412,0.263438497806745,4.25600348972195e-60,2.67493251589904e-58
"ENSMUSG00000034006",4330.12436938136,-4.4619894417079,0.275662500820377,4.28221227078704e-60,2.68059609095412e-58
"ENSMUSG00000025270",34904.2734668141,-16.7998177217035,1.00247809598395,5.98666454745098e-60,3.73256561204474e-58
"ENSMUSG00000034165",5896.8827266446,-3.2944275862474,0.203896369967073,1.07696796576356e-59,6.68792816030143e-58
"ENSMUSG00000034663",9497.08536118801,-3.29939050878627,0.204303479395228,1.19149115373792e-59,7.36975103702897e-58
"ENSMUSG00000064370",180399.397023006,-4.6552609450614,0.289309975001872,1.2207151302775e-59,7.52066669392703e-58
"ENSMUSG00000095217",16693.0550017743,-4.12917782411049,0.256446590278035,1.93216288249261e-59,1.18569381296899e-57
"ENSMUSG00000027115",9229.22079695895,-4.19156299803343,0.260790344745564,3.41236878733143e-59,2.08582714855432e-57
"ENSMUSG00000003178",2872.14681112546,-5.67105090264553,0.353188004389596,4.60975657553691e-59,2.80672952120679e-57
"ENSMUSG00000004552",46703.4775847603,-7.385057281708,0.46126300306135,7.22328191424574e-59,4.38090642791238e-57
"ENSMUSG00000027715",25658.4749064443,-3.52784768500989,0.220211582085386,7.66786882364331e-59,4.63252214550885e-57
"ENSMUSG00000036181",78300.3965090399,-4.39753379764865,0.27514680908426,1.48675938784148e-58,8.94753613061205e-57
"ENSMUSG00000055447",22197.4779935063,-2.99693146406001,0.187824138101054,2.93267076954428e-58,1.7581361263418e-56
"ENSMUSG00000026688",3706.61324872374,-5.84216071177931,0.366809272198295,4.33539433506573e-58,2.58911078546626e-56
"ENSMUSG00000042029",20889.7366969732,-3.85804369774765,0.243358719709391,9.95348689073989e-58,5.92156489183064e-56
"ENSMUSG00000040761",7862.77225962189,-3.33836168886312,0.210481400868335,1.15682103865425e-57,6.85603404163642e-56
"ENSMUSG00000037419",11107.5408076435,-5.23273245532028,0.331125322551512,2.22948071554651e-57,1.31632257247058e-55
"ENSMUSG00000018076",15879.1234528138,-2.8219735196258,0.177234180467652,3.16520187196986e-57,1.86173590861865e-55
"ENSMUSG00000056211",11662.0595727069,-3.02101740393042,0.191240087605748,3.76156834394263e-57,2.20419420214413e-55
"ENSMUSG00000037646",20370.7992869809,-2.76247233850852,0.175593707300688,1.16813433815369e-56,6.81936701453239e-55
"ENSMUSG00000027078",5410.79880879131,-4.05872596192501,0.25873723494948,1.51559387036004e-56,8.81476181242612e-55
"ENSMUSG00000020440",2676.53705944043,-4.28811238898231,0.273924117367212,2.13736760151215e-56,1.23848136820706e-54
"ENSMUSG00000029221",9857.17246613866,-3.37119137781165,0.215207077500745,2.64582821363545e-56,1.52742682836799e-54
"ENSMUSG00000023307",6741.81971691747,-3.38997053170547,0.217347388222944,2.95100103588284e-56,1.69731561425483e-54
"ENSMUSG00000017718",1779.41454914138,-5.3662977951848,0.343214891278881,3.11390324774434e-56,1.78442683538938e-54
"ENSMUSG00000059588",4378.42629112401,3.73316791654057,0.238725407085374,4.54812478635041e-56,2.59676267563531e-54
"ENSMUSG00000061482",30114.6200695177,-2.85120156312694,0.183352771110622,4.64699930106504e-55,2.64353204765331e-53
"ENSMUSG00000030654",16905.2337668731,-2.73821174904934,0.176326152354859,4.95363524476562e-55,2.80772045673315e-53
"ENSMUSG00000042489",12278.3873179238,-3.11192655044402,0.201175758416699,6.44559136333478e-55,3.64012436885142e-53
"ENSMUSG00000026463",49131.6751892749,-3.23016493789107,0.209388613796677,1.12341253029963e-54,6.32152747645498e-53
"ENSMUSG00000024053",3849.77995887369,-3.66136009727434,0.23789347715801,1.67724597350207e-54,9.40404064351682e-53
"ENSMUSG00000022438",1311.70166949499,-7.32477942854053,0.474943994318234,1.74198856363084e-54,9.73203431588313e-53
"ENSMUSG00000023940",5449.09663814247,-3.5942812973554,0.233890328929922,2.23924191518613e-54,1.24653799042879e-52
"ENSMUSG00000049807",4812.037996183,-4.34939187380278,0.283115115534127,2.37940097143847e-54,1.31984779152354e-52
"ENSMUSG00000050106",1838.53393579966,-5.95493471356718,0.389111239137093,2.77882976373878e-54,1.53594395487221e-52
"ENSMUSG00000058773",44191.6811855018,-4.58847825798141,0.300007572510007,7.23277845679841e-54,3.98365080586985e-52
"ENSMUSG00000037544",15357.4671979597,-4.20983537320656,0.27537737256587,7.53860632139942e-54,4.13747382857932e-52
"ENSMUSG00000039842",6852.09169561509,-3.50664699816799,0.229362145951825,8.96882225412066e-54,4.90515903420978e-52
"ENSMUSG00000000056",7118.09683627292,-3.67276135221715,0.239983712752457,1.11178131844282e-53,6.05920818551338e-52
"ENSMUSG00000037697",4637.87343866056,-3.47310010241024,0.227683499339283,1.5358475532117e-53,8.34120411564835e-52
"ENSMUSG00000020530",13708.0579344281,-2.93686854017541,0.191989361480345,1.62247805610761e-53,8.78109911824632e-52
"ENSMUSG00000026155",5737.89337149617,-3.771074784977,0.247721065632574,2.29604380025489e-53,1.23835414237277e-51
"ENSMUSG00000032519",5005.88669863659,-5.02152340080019,0.330165753633152,2.5234454505867e-53,1.35630842201017e-51
"ENSMUSG00000069268",5845.5817989867,-4.05215025302967,0.26664803848702,2.85851096113284e-53,1.53112063062466e-51
"ENSMUSG00000023087",3366.39139353004,-5.16128409148085,0.339720529059393,3.20216362374458e-53,1.70931932888037e-51
"ENSMUSG00000041219",8742.28748802297,-3.26070039376029,0.214890917718578,5.56449843128596e-53,2.96019921667079e-51
"ENSMUSG00000031154",12664.5254395813,-3.37680771727798,0.222811166043665,6.59921684839075e-53,3.49870724543764e-51
"ENSMUSG00000026790",12018.5167142395,-3.13156458510003,0.206804604341828,9.19041772134889e-53,4.85596749229373e-51
"ENSMUSG00000094338",4610.93352203767,-4.40233583528844,0.291762745012169,1.44141823865488e-52,7.59033313713299e-51
"ENSMUSG00000018796",7149.44098981277,-3.44443392987664,0.22830615596968,1.93879338546503e-52,1.01750749155701e-50
"ENSMUSG00000025758",7587.72401806468,-3.10010131257409,0.205636167412668,2.61046117247693e-52,1.36541135219456e-50
"ENSMUSG00000015342",4945.95669663024,-4.15789221552794,0.276251531681579,2.85042830957194e-52,1.48594067094642e-50
"ENSMUSG00000061175",5992.63170991177,-3.64541182565022,0.24266390496727,4.94654379970293e-52,2.57005927353232e-50
